37 73 0.00000E+00 0.00000E+00 8.72665E-02 8.72665E-02
 1.92730E+00 1.96972E+00 2.09601E+00 2.30225E+00 2.57876E+00 2.90648E+00 3.25402E+00 3.57708E+00 3.82177E+00 3.93246E+00 3.86308E+00 3.58949E+00 3.11922E+00 2.49511E+00 1.79109E+00 1.10066E+00 5.20793E-01 1.35147E-01 4.67962E-22 1.35147E-01 5.20793E-01 1.10066E+00 1.79109E+00 2.49511E+00 3.11922E+00 3.58949E+00 3.86308E+00 3.93246E+00 3.82177E+00 3.57708E+00 3.25402E+00 2.90648E+00 2.57876E+00 2.30225E+00 2.09601E+00 1.96972E+00 1.92730E+00
 1.92730E+00 1.97135E+00 2.10295E+00 2.31940E+00 2.61291E+00 2.96656E+00 3.35068E+00 3.72120E+00 4.02173E+00 4.19056E+00 4.17205E+00 3.93053E+00 3.46310E+00 2.80719E+00 2.03968E+00 1.26642E+00 6.03982E-01 1.57517E-01 5.46347E-22 1.57517E-01 6.03982E-01 1.26642E+00 2.03968E+00 2.80719E+00 3.46310E+00 3.93053E+00 4.17205E+00 4.19056E+00 4.02173E+00 3.72120E+00 3.35068E+00 2.96656E+00 2.61291E+00 2.31940E+00 2.10295E+00 1.97135E+00 1.92730E+00
 1.92730E+00 1.97288E+00 2.10947E+00 2.33554E+00 2.64508E+00 3.02328E+00 3.44218E+00 3.85799E+00 4.21209E+00 4.43705E+00 4.46806E+00 4.25827E+00 3.79454E+00 3.10879E+00 2.28048E+00 1.42730E+00 6.84830E-01 1.79276E-01 6.22613E-22 1.79276E-01 6.84830E-01 1.42730E+00 2.28048E+00 3.10879E+00 3.79454E+00 4.25827E+00 4.46806E+00 4.43705E+00 4.21209E+00 3.85799E+00 3.44218E+00 3.02328E+00 2.64508E+00 2.33554E+00 2.10947E+00 1.97288E+00 1.92730E+00
 1.92730E+00 1.97426E+00 2.11537E+00 2.35015E+00 2.67426E+00 3.07484E+00 3.52553E+00 3.98294E+00 4.38645E+00 4.66346E+00 4.74074E+00 4.56103E+00 4.10152E+00 3.38880E+00 2.50451E+00 1.57722E+00 7.60271E-01 1.99595E-01 6.93852E-22 1.99595E-01 7.60271E-01 1.57722E+00 2.50451E+00 3.38880E+00 4.10152E+00 4.56103E+00 4.74074E+00 4.66346E+00 4.38645E+00 3.98294E+00 3.52553E+00 3.07484E+00 2.67426E+00 2.35015E+00 2.11537E+00 1.97426E+00 1.92730E+00
 1.92730E+00 1.97546E+00 2.12046E+00 2.36279E+00 2.69954E+00 3.11957E+00 3.59800E+00 4.09180E+00 4.53873E+00 4.86170E+00 4.98008E+00 4.82741E+00 4.37224E+00 3.63626E+00 2.70285E+00 1.71015E+00 8.27229E-01 2.17641E-01 7.57136E-22 2.17641E-01 8.27229E-01 1.71015E+00 2.70285E+00 3.63626E+00 4.37224E+00 4.82741E+00 4.98008E+00 4.86170E+00 4.53873E+00 4.09180E+00 3.59800E+00 3.11957E+00 2.69954E+00 2.36279E+00 2.12046E+00 1.97546E+00 1.92730E+00
 1.92730E+00 1.97643E+00 2.12460E+00 2.37305E+00 2.72010E+00 3.15601E+00 3.65713E+00 4.18080E+00 4.66347E+00 5.02441E+00 5.17694E+00 5.04696E+00 4.59577E+00 3.84093E+00 2.86714E+00 1.82038E+00 8.82808E-01 2.32629E-01 8.09705E-22 2.32629E-01 8.82808E-01 1.82038E+00 2.86714E+00 3.84093E+00 4.59577E+00 5.04696E+00 5.17694E+00 5.02441E+00 4.66347E+00 4.18080E+00 3.65713E+00 3.15601E+00 2.72010E+00 2.37305E+00 2.12460E+00 1.97643E+00 1.92730E+00
 1.92730E+00 1.97714E+00 2.12765E+00 2.38063E+00 2.73528E+00 3.18294E+00 3.70089E+00 4.24677E+00 4.75608E+00 5.14540E+00 5.32355E+00 5.21072E+00 4.76275E+00 3.99402E+00 2.99016E+00 1.90301E+00 9.24493E-01 2.43874E-01 8.49153E-22 2.43874E-01 9.24493E-01 1.90301E+00 2.99016E+00 3.99402E+00 4.76275E+00 5.21072E+00 5.32355E+00 5.14540E+00 4.75608E+00 4.24677E+00 3.70089E+00 3.18294E+00 2.73528E+00 2.38063E+00 2.12765E+00 1.97714E+00 1.92730E+00
 1.92730E+00 1.97758E+00 2.12952E+00 2.38527E+00 2.74459E+00 3.19948E+00 3.72778E+00 4.28734E+00 4.81308E+00 5.21996E+00 5.41400E+00 5.31185E+00 4.86598E+00 4.08874E+00 3.06633E+00 1.95420E+00 9.50332E-01 2.50847E-01 8.73614E-22 2.50847E-01 9.50332E-01 1.95420E+00 3.06633E+00 4.08874E+00 4.86598E+00 5.31185E+00 5.41400E+00 5.21996E+00 4.81308E+00 4.28734E+00 3.72778E+00 3.19948E+00 2.74459E+00 2.38527E+00 2.12952E+00 1.97758E+00 1.92730E+00
 1.92730E+00 1.97773E+00 2.13015E+00 2.38684E+00 2.74773E+00 3.20505E+00 3.73685E+00 4.30103E+00 4.83233E+00 5.24515E+00 5.44457E+00 5.34605E+00 4.90090E+00 4.12080E+00 3.09213E+00 1.97154E+00 9.59086E-01 2.53210E-01 8.81903E-22 2.53210E-01 9.59086E-01 1.97154E+00 3.09213E+00 4.12080E+00 4.90090E+00 5.34605E+00 5.44457E+00 5.24515E+00 4.83233E+00 4.30103E+00 3.73685E+00 3.20505E+00 2.74773E+00 2.38684E+00 2.13015E+00 1.97773E+00 1.92730E+00
 1.92730E+00 1.97758E+00 2.12952E+00 2.38527E+00 2.74459E+00 3.19948E+00 3.72778E+00 4.28734E+00 4.81308E+00 5.21996E+00 5.41400E+00 5.31185E+00 4.86598E+00 4.08874E+00 3.06633E+00 1.95420E+00 9.50332E-01 2.50847E-01 8.73614E-22 2.50847E-01 9.50332E-01 1.95420E+00 3.06633E+00 4.08874E+00 4.86598E+00 5.31185E+00 5.41400E+00 5.21996E+00 4.81308E+00 4.28734E+00 3.72778E+00 3.19948E+00 2.74459E+00 2.38527E+00 2.12952E+00 1.97758E+00 1.92730E+00
 1.92730E+00 1.97714E+00 2.12765E+00 2.38063E+00 2.73528E+00 3.18294E+00 3.70089E+00 4.24677E+00 4.75608E+00 5.14540E+00 5.32355E+00 5.21072E+00 4.76275E+00 3.99402E+00 2.99016E+00 1.90301E+00 9.24493E-01 2.43874E-01 8.49153E-22 2.43874E-01 9.24493E-01 1.90301E+00 2.99016E+00 3.99402E+00 4.76275E+00 5.21072E+00 5.32355E+00 5.14540E+00 4.75608E+00 4.24677E+00 3.70089E+00 3.18294E+00 2.73528E+00 2.38063E+00 2.12765E+00 1.97714E+00 1.92730E+00
 1.92730E+00 1.97643E+00 2.12460E+00 2.37305E+00 2.72010E+00 3.15601E+00 3.65713E+00 4.18080E+00 4.66347E+00 5.02441E+00 5.17694E+00 5.04696E+00 4.59577E+00 3.84093E+00 2.86714E+00 1.82038E+00 8.82808E-01 2.32629E-01 8.09705E-22 2.32629E-01 8.82808E-01 1.82038E+00 2.86714E+00 3.84093E+00 4.59577E+00 5.04696E+00 5.17694E+00 5.02441E+00 4.66347E+00 4.18080E+00 3.65713E+00 3.15601E+00 2.72010E+00 2.37305E+00 2.12460E+00 1.97643E+00 1.92730E+00
 1.92730E+00 1.97546E+00 2.12046E+00 2.36279E+00 2.69954E+00 3.11957E+00 3.59800E+00 4.09180E+00 4.53873E+00 4.86170E+00 4.98008E+00 4.82741E+00 4.37224E+00 3.63626E+00 2.70285E+00 1.71015E+00 8.27229E-01 2.17641E-01 7.57136E-22 2.17641E-01 8.27229E-01 1.71015E+00 2.70285E+00 3.63626E+00 4.37224E+00 4.82741E+00 4.98008E+00 4.86170E+00 4.53873E+00 4.09180E+00 3.59800E+00 3.11957E+00 2.69954E+00 2.36279E+00 2.12046E+00 1.97546E+00 1.92730E+00
 1.92730E+00 1.97426E+00 2.11537E+00 2.35015E+00 2.67426E+00 3.07484E+00 3.52553E+00 3.98294E+00 4.38645E+00 4.66346E+00 4.74074E+00 4.56103E+00 4.10152E+00 3.38880E+00 2.50451E+00 1.57722E+00 7.60271E-01 1.99595E-01 6.93852E-22 1.99595E-01 7.60271E-01 1.57722E+00 2.50451E+00 3.38880E+00 4.10152E+00 4.56103E+00 4.74074E+00 4.66346E+00 4.38645E+00 3.98294E+00 3.52553E+00 3.07484E+00 2.67426E+00 2.35015E+00 2.11537E+00 1.97426E+00 1.92730E+00
 1.92730E+00 1.97288E+00 2.10947E+00 2.33554E+00 2.64508E+00 3.02328E+00 3.44218E+00 3.85799E+00 4.21209E+00 4.43705E+00 4.46806E+00 4.25827E+00 3.79454E+00 3.10879E+00 2.28048E+00 1.42730E+00 6.84830E-01 1.79276E-01 6.22613E-22 1.79276E-01 6.84830E-01 1.42730E+00 2.28048E+00 3.10879E+00 3.79454E+00 4.25827E+00 4.46806E+00 4.43705E+00 4.21209E+00 3.85799E+00 3.44218E+00 3.02328E+00 2.64508E+00 2.33554E+00 2.10947E+00 1.97288E+00 1.92730E+00
 1.92730E+00 1.97135E+00 2.10295E+00 2.31940E+00 2.61291E+00 2.96656E+00 3.35068E+00 3.72120E+00 4.02173E+00 4.19056E+00 4.17205E+00 3.93053E+00 3.46310E+00 2.80719E+00 2.03968E+00 1.26642E+00 6.03982E-01 1.57517E-01 5.46347E-22 1.57517E-01 6.03982E-01 1.26642E+00 2.03968E+00 2.80719E+00 3.46310E+00 3.93053E+00 4.17205E+00 4.19056E+00 4.02173E+00 3.72120E+00 3.35068E+00 2.96656E+00 2.61291E+00 2.31940E+00 2.10295E+00 1.97135E+00 1.92730E+00
 1.92730E+00 1.96972E+00 2.09601E+00 2.30225E+00 2.57876E+00 2.90648E+00 3.25402E+00 3.57708E+00 3.82177E+00 3.93246E+00 3.86308E+00 3.58949E+00 3.11922E+00 2.49511E+00 1.79109E+00 1.10066E+00 5.20793E-01 1.35147E-01 4.67962E-22 1.35147E-01 5.20793E-01 1.10066E+00 1.79109E+00 2.49511E+00 3.11922E+00 3.58949E+00 3.86308E+00 3.93246E+00 3.82177E+00 3.57708E+00 3.25402E+00 2.90648E+00 2.57876E+00 2.30225E+00 2.09601E+00 1.96972E+00 1.92730E+00
 1.92730E+00 1.96803E+00 2.08885E+00 2.28460E+00 2.54369E+00 2.84492E+00 3.15524E+00 3.43023E+00 3.61868E+00 3.67119E+00 3.55137E+00 3.24658E+00 2.77455E+00 2.18320E+00 1.54326E+00 9.35745E-01 4.38156E-01 1.12947E-01 3.90196E-22 1.12947E-01 4.38156E-01 9.35745E-01 1.54326E+00 2.18320E+00 2.77455E+00 3.24658E+00 3.55137E+00 3.67119E+00 3.61868E+00 3.43023E+00 3.15524E+00 2.84492E+00 2.54369E+00 2.28460E+00 2.08885E+00 1.96803E+00 1.92730E+00
 1.92730E+00 1.96635E+00 2.08171E+00 2.26699E+00 2.50877E+00 2.78377E+00 3.05738E+00 3.28520E+00 3.41876E+00 3.41488E+00 3.24664E+00 2.91249E+00 2.43985E+00 1.88124E+00 1.30397E+00 7.76852E-01 3.58664E-01 9.16133E-02 3.15489E-22 9.16133E-02 3.58664E-01 7.76852E-01 1.30397E+00 1.88124E+00 2.43985E+00 2.91249E+00 3.24664E+00 3.41488E+00 3.41876E+00 3.28520E+00 3.05738E+00 2.78377E+00 2.50877E+00 2.26699E+00 2.08171E+00 1.96635E+00 1.92730E+00
 1.92730E+00 1.96472E+00 2.07479E+00 2.24996E+00 2.47506E+00 2.72487E+00 2.96336E+00 3.14629E+00 3.22791E+00 3.17103E+00 2.95776E+00 2.59689E+00 2.12471E+00 1.59779E+00 1.07995E+00 6.28431E-01 2.84534E-01 7.17384E-02 2.45916E-22 7.17384E-02 2.84534E-01 6.28431E-01 1.07995E+00 1.59779E+00 2.12471E+00 2.59689E+00 2.95776E+00 3.17103E+00 3.22791E+00 3.14629E+00 2.96336E+00 2.72487E+00 2.47506E+00 2.24996E+00 2.07479E+00 1.96472E+00 1.92730E+00
 1.92730E+00 1.96320E+00 2.06830E+00 2.23402E+00 2.44356E+00 2.66995E+00 2.87593E+00 3.01748E+00 3.05149E+00 2.94639E+00 2.69253E+00 2.30811E+00 1.83731E+00 1.34007E+00 8.76807E-01 4.94132E-01 2.17566E-01 5.38018E-02 1.83149E-22 5.38018E-02 2.17566E-01 4.94132E-01 8.76807E-01 1.34007E+00 1.83731E+00 2.30811E+00 2.69253E+00 2.94639E+00 3.05149E+00 3.01748E+00 2.87593E+00 2.66995E+00 2.44356E+00 2.23402E+00 2.06830E+00 1.96320E+00 1.92730E+00
 1.92730E+00 1.96181E+00 2.06245E+00 2.21964E+00 2.41519E+00 2.62059E+00 2.79755E+00 2.90232E+00 2.89424E+00 2.74678E+00 2.45762E+00 2.05316E+00 1.58435E+00 1.11388E+00 6.98966E-01 3.76807E-01 1.59154E-01 3.81719E-02 1.28472E-22 3.81719E-02 1.59154E-01 3.76807E-01 6.98966E-01 1.11388E+00 1.58435E+00 2.05316E+00 2.45762E+00 2.74678E+00 2.89424E+00 2.90232E+00 2.79755E+00 2.62059E+00 2.41519E+00 2.21964E+00 2.06245E+00 1.96181E+00 1.92730E+00
 1.92730E+00 1.96062E+00 2.05740E+00 2.20725E+00 2.39079E+00 2.57821E+00 2.73038E+00 2.80388E+00 2.76017E+00 2.57707E+00 2.25848E+00 1.83765E+00 1.37112E+00 9.23715E-01 5.49791E-01 2.78581E-01 1.10321E-01 2.51166E-02 8.28145E-23 2.51166E-02 1.10321E-01 2.78581E-01 5.49791E-01 9.23715E-01 1.37112E+00 1.83765E+00 2.25848E+00 2.57707E+00 2.76017E+00 2.80388E+00 2.73038E+00 2.57821E+00 2.39079E+00 2.20725E+00 2.05740E+00 1.96062E+00 1.92730E+00
 1.92730E+00 1.95966E+00 2.05330E+00 2.19722E+00 2.37104E+00 2.54398E+00 2.67623E+00 2.72467E+00 2.65254E+00 2.44116E+00 2.09939E+00 1.66591E+00 1.20162E+00 7.72877E-01 4.31701E-01 2.00952E-01 7.17745E-02 1.48194E-02 4.68127E-23 1.48194E-02 7.17745E-02 2.00952E-01 4.31701E-01 7.72877E-01 1.20162E+00 1.66591E+00 2.09939E+00 2.44116E+00 2.65254E+00 2.72467E+00 2.67623E+00 2.54398E+00 2.37104E+00 2.19722E+00 2.05330E+00 1.95966E+00 1.92730E+00
 1.92730E+00 1.95894E+00 2.05029E+00 2.18984E+00 2.35653E+00 2.51884E+00 2.63652E+00 2.66668E+00 2.57388E+00 2.34203E+00 1.98357E+00 1.54113E+00 1.07868E+00 6.63677E-01 3.46344E-01 1.44914E-01 4.39767E-02 7.39811E-03 2.08711E-23 7.39811E-03 4.39767E-02 1.44914E-01 3.46344E-01 6.63677E-01 1.07868E+00 1.54113E+00 1.98357E+00 2.34203E+00 2.57388E+00 2.66668E+00 2.63652E+00 2.51884E+00 2.35653E+00 2.18984E+00 2.05029E+00 1.95894E+00 1.92730E+00
 1.92730E+00 1.95851E+00 2.04844E+00 2.18532E+00 2.34766E+00 2.50348E+00 2.61228E+00 2.63133E+00 2.52598E+00 2.28173E+00 1.91322E+00 1.46544E+00 1.00421E+00 5.97608E-01 2.94757E-01 1.11078E-01 2.72035E-02 2.92198E-03 5.22684E-24 2.92198E-03 2.72035E-02 1.11078E-01 2.94757E-01 5.97608E-01 1.00421E+00 1.46544E+00 1.91322E+00 2.28173E+00 2.52598E+00 2.63133E+00 2.61228E+00 2.50348E+00 2.34766E+00 2.18532E+00 2.04844E+00 1.95851E+00 1.92730E+00
 1.92730E+00 1.95836E+00 2.04782E+00 2.18380E+00 2.34467E+00 2.49831E+00 2.60414E+00 2.61945E+00 2.50990E+00 2.26149E+00 1.88963E+00 1.44007E+00 9.79272E-01 5.75497E-01 2.77503E-01 9.97653E-02 2.15978E-02 1.42637E-03 8.62850E-37 1.42637E-03 2.15978E-02 9.97653E-02 2.77503E-01 5.75497E-01 9.79272E-01 1.44007E+00 1.88963E+00 2.26149E+00 2.50990E+00 2.61945E+00 2.60414E+00 2.49831E+00 2.34467E+00 2.18380E+00 2.04782E+00 1.95836E+00 1.92730E+00
 1.92730E+00 1.95851E+00 2.04844E+00 2.18532E+00 2.34766E+00 2.50348E+00 2.61228E+00 2.63133E+00 2.52598E+00 2.28173E+00 1.91322E+00 1.46544E+00 1.00421E+00 5.97608E-01 2.94757E-01 1.11078E-01 2.72035E-02 2.92198E-03 5.22684E-24 2.92198E-03 2.72035E-02 1.11078E-01 2.94757E-01 5.97608E-01 1.00421E+00 1.46544E+00 1.91322E+00 2.28173E+00 2.52598E+00 2.63133E+00 2.61228E+00 2.50348E+00 2.34766E+00 2.18532E+00 2.04844E+00 1.95851E+00 1.92730E+00
 1.92730E+00 1.95894E+00 2.05029E+00 2.18984E+00 2.35653E+00 2.51884E+00 2.63652E+00 2.66668E+00 2.57388E+00 2.34203E+00 1.98357E+00 1.54113E+00 1.07868E+00 6.63677E-01 3.46344E-01 1.44914E-01 4.39767E-02 7.39811E-03 2.08711E-23 7.39811E-03 4.39767E-02 1.44914E-01 3.46344E-01 6.63677E-01 1.07868E+00 1.54113E+00 1.98357E+00 2.34203E+00 2.57388E+00 2.66668E+00 2.63652E+00 2.51884E+00 2.35653E+00 2.18984E+00 2.05029E+00 1.95894E+00 1.92730E+00
 1.92730E+00 1.95966E+00 2.05330E+00 2.19722E+00 2.37104E+00 2.54398E+00 2.67623E+00 2.72467E+00 2.65254E+00 2.44116E+00 2.09939E+00 1.66591E+00 1.20162E+00 7.72877E-01 4.31701E-01 2.00952E-01 7.17745E-02 1.48194E-02 4.68127E-23 1.48194E-02 7.17745E-02 2.00952E-01 4.31701E-01 7.72877E-01 1.20162E+00 1.66591E+00 2.09939E+00 2.44116E+00 2.65254E+00 2.72467E+00 2.67623E+00 2.54398E+00 2.37104E+00 2.19722E+00 2.05330E+00 1.95966E+00 1.92730E+00
 1.92730E+00 1.96062E+00 2.05740E+00 2.20725E+00 2.39079E+00 2.57821E+00 2.73038E+00 2.80388E+00 2.76017E+00 2.57707E+00 2.25848E+00 1.83765E+00 1.37112E+00 9.23715E-01 5.49791E-01 2.78581E-01 1.10321E-01 2.51166E-02 8.28145E-23 2.51166E-02 1.10321E-01 2.78581E-01 5.49791E-01 9.23715E-01 1.37112E+00 1.83765E+00 2.25848E+00 2.57707E+00 2.76017E+00 2.80388E+00 2.73038E+00 2.57821E+00 2.39079E+00 2.20725E+00 2.05740E+00 1.96062E+00 1.92730E+00
 1.92730E+00 1.96181E+00 2.06245E+00 2.21964E+00 2.41519E+00 2.62059E+00 2.79755E+00 2.90232E+00 2.89424E+00 2.74678E+00 2.45762E+00 2.05316E+00 1.58435E+00 1.11388E+00 6.98966E-01 3.76807E-01 1.59154E-01 3.81719E-02 1.28472E-22 3.81719E-02 1.59154E-01 3.76807E-01 6.98966E-01 1.11388E+00 1.58435E+00 2.05316E+00 2.45762E+00 2.74678E+00 2.89424E+00 2.90232E+00 2.79755E+00 2.62059E+00 2.41519E+00 2.21964E+00 2.06245E+00 1.96181E+00 1.92730E+00
 1.92730E+00 1.96320E+00 2.06830E+00 2.23402E+00 2.44356E+00 2.66995E+00 2.87593E+00 3.01748E+00 3.05149E+00 2.94639E+00 2.69253E+00 2.30811E+00 1.83731E+00 1.34007E+00 8.76807E-01 4.94132E-01 2.17566E-01 5.38018E-02 1.83149E-22 5.38018E-02 2.17566E-01 4.94132E-01 8.76807E-01 1.34007E+00 1.83731E+00 2.30811E+00 2.69253E+00 2.94639E+00 3.05149E+00 3.01748E+00 2.87593E+00 2.66995E+00 2.44356E+00 2.23402E+00 2.06830E+00 1.96320E+00 1.92730E+00
 1.92730E+00 1.96472E+00 2.07479E+00 2.24996E+00 2.47506E+00 2.72487E+00 2.96336E+00 3.14629E+00 3.22791E+00 3.17103E+00 2.95776E+00 2.59689E+00 2.12471E+00 1.59779E+00 1.07995E+00 6.28431E-01 2.84534E-01 7.17384E-02 2.45916E-22 7.17384E-02 2.84534E-01 6.28431E-01 1.07995E+00 1.59779E+00 2.12471E+00 2.59689E+00 2.95776E+00 3.17103E+00 3.22791E+00 3.14629E+00 2.96336E+00 2.72487E+00 2.47506E+00 2.24996E+00 2.07479E+00 1.96472E+00 1.92730E+00
 1.92730E+00 1.96635E+00 2.08171E+00 2.26699E+00 2.50877E+00 2.78377E+00 3.05738E+00 3.28520E+00 3.41876E+00 3.41488E+00 3.24664E+00 2.91249E+00 2.43985E+00 1.88124E+00 1.30397E+00 7.76852E-01 3.58664E-01 9.16133E-02 3.15489E-22 9.16133E-02 3.58664E-01 7.76852E-01 1.30397E+00 1.88124E+00 2.43985E+00 2.91249E+00 3.24664E+00 3.41488E+00 3.41876E+00 3.28520E+00 3.05738E+00 2.78377E+00 2.50877E+00 2.26699E+00 2.08171E+00 1.96635E+00 1.92730E+00
 1.92730E+00 1.96803E+00 2.08885E+00 2.28460E+00 2.54369E+00 2.84492E+00 3.15524E+00 3.43023E+00 3.61868E+00 3.67119E+00 3.55137E+00 3.24658E+00 2.77455E+00 2.18320E+00 1.54326E+00 9.35745E-01 4.38156E-01 1.12947E-01 3.90196E-22 1.12947E-01 4.38156E-01 9.35745E-01 1.54326E+00 2.18320E+00 2.77455E+00 3.24658E+00 3.55137E+00 3.67119E+00 3.61868E+00 3.43023E+00 3.15524E+00 2.84492E+00 2.54369E+00 2.28460E+00 2.08885E+00 1.96803E+00 1.92730E+00
